kepid,kepoi_name,kepler_name,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
8041216,K00237.01,Kepler-500 b,1,1,0,0,0,0,8.508333104,134.785645,0.004,3.4559,6.47E+02,2.6,909,161.66,93.4,1,q1_q17_dr25_tce,5767,4.396,1.03,295.95135,43.852051,14.176
11824786,K02371.01,Kepler-1212 b,1,0.996,0,0,0,0,12.94123564,139.89901,0.028,4.636,3.29E+02,1.7,795,94.29,22.1,1,q1_q17_dr25_tce,6119,4.497,0.938,296.85342,50.03735,15.012
12254909,K02372.01,Kepler-1213 b,1,0.997,0,0,0,0,5.349791,133.8836,0.867,4.279,8.88E+01,1.29,1156,422.79,23.3,1,q1_q17_dr25_tce,6074,4.368,1.183,289.48581,50.94416,13.386
9364290,K02374.01,Kepler-382 b,1,0.994,0,0,0,0,5.26211833,136.37566,0.71,3.244,1.95E+02,1.95,1166,436.61,20.3,1,q1_q17_dr25_tce,5587,4.188,1.309,299.13617,45.86993,14.623
9364290,K02374.02,Kepler-382 c,1,0.998,0,0,0,0,12.1628195,137.52402,0.971,2.3161,3.06E+02,3.14,882,142.77,15.2,2,q1_q17_dr25_tce,5587,4.188,1.309,299.13617,45.86993,14.623
5022828,K02138.01,Kepler-1115 b,1,0.995,0,0,0,0,23.5541012,144.21486,0.536,7.3,9.52E+01,2.33,1381,859.63,29.9,1,q1_q17_dr25_tce,9565,4.088,2.286,294.99176,40.144409,11.98
8233702,K02140.01,Kepler-1116 b,1,1,0,0,0,0,41.6977582,134.24608,0.018,5.513,6.85E+02,2.26,488,13.45,27.7,1,q1_q17_dr25_tce,5730,4.545,0.87,291.93365,44.115501,15.265
11403339,K02143.01,Kepler-1117 b,1,0.999,0,0,0,0,4.79029482,134.95277,0.46,2.7219,1.42E+02,1.01,938,183.02,23.1,1,q1_q17_dr25_tce,5412,4.562,0.843,292.08478,49.23748,14.102
8260902,K02144.01,Kepler-1118 b,1,0.991,0,0,0,0,38.6715843,157.61988,0.773,5.532,5.99E+02,2.45,502,15.03,25.2,1,q1_q17_dr25_tce,5432,4.42,0.913,299.96567,44.160889,14.94
8381204,K02145.01,Kepler-1119 b,1,1,0,0,0,0,8.32651854,135.58655,0.782,5.483,2.68E+02,1.8,938,182.69,27.2,1,q1_q17_dr25_tce,6057,4.45,1,297.01913,44.327518,15.06
12058204,K02218.01,Kepler-373 b,1,1,0,0,0,0,5.53533152,132.76087,0.051,2.793,2.61E+02,1.75,1054,292.33,27.5,1,q1_q17_dr25_tce,5588,4.331,1.1,289.388,50.59705,14.514
12058204,K02218.02,Kepler-373 c,1,0.983,0,0,0,0,16.7261969,143.74673,0.496,2.708,1.95E+02,1.56,729,66.83,11.6,2,q1_q17_dr25_tce,5588,4.331,1.1,289.388,50.59705,14.514
4833421,K00232.03,Kepler-122 d,1,1,0,0,0,0,21.58752788,142.96728,0.009,4.4968,3.37E+02,2.18,747,73.42,34,4,q1_q17_dr25_tce,6038,4.284,1.191,291.11188,39.949108,14.247
6871071,K02220.01,Kepler-374 c,1,1,0,0,0,0,3.2828024,131.89965,0.159,3.2532,1.43E+02,1.79,1467,1093.39,24.4,3,q1_q17_dr25_tce,5640,4.087,1.515,294.13791,42.370499,14.686
10583761,K02300.01,Kepler-1179 b,1,0.992,0,0,0,0,2.685054445,132.60443,0.762,1.0473,2.53E+02,1.46,1137,395.08,28.9,1,q1_q17_dr25_tce,5266,4.484,0.829,284.09763,47.810638,14.077
7542813,K02302.01,Kepler-1180 b,1,0.982,0,0,0,0,16.8600805,139.84916,0.682,5.557,2.73E+02,1.71,765,80.9,22.4,1,q1_q17_dr25_tce,6205,4.419,0.973,295.88751,43.156059,14.989
12058147,K02072.01,Kepler-1082 b,1,1,0,0,0,0,1.54320541,131.5554,0.217,2.5779,9.12E+01,1.23,1827,2636.85,35.2,1,q1_q17_dr25_tce,5866,4.2,1.282,289.35867,50.59848,13.38
8164257,K02073.01,Kepler-357 d,1,0.993,0,0,0,0,49.5004725,139.04294,0.162,5.772,9.65E+02,2.49,402,6.2,27.8,2,q1_q17_dr25_tce,4954,4.5,0.828,291.2431,44.00872,15.565
8164257,K02073.02,Kepler-357 b,1,1,0,0,0,0,6.47539108,137.5825,0.486,2.7048,5.31E+02,1.92,793,93.41,28.1,1,q1_q17_dr25_tce,4954,4.5,0.828,291.2431,44.00872,15.565
8164257,K02073.03,Kepler-357 c,1,0.999,0,0,0,0,16.85825609,142.34289,0.763,2.0728,7.60E+02,2.51,576,26.05,21.8,3,q1_q17_dr25_tce,4954,4.5,0.828,291.2431,44.00872,15.565
10593759,K00025.01,,0,0,0,1,0,0,3.132604547,136.010454,1.251,3.6337,9.97E+03,48.73,1444,1028.81,222.3,1,q1_q17_dr25_tce,6248,4.328,1.181,289.26166,47.815521,13.499
6774537,K02146.01,Kepler-1120 b,1,1,0,0,0,0,2.949029106,133.13832,0.044,2.0311,3.58E+02,1.48,1027,263.92,29.3,1,q1_q17_dr25_tce,4983,4.512,0.807,290.91449,42.286579,15.333
10404582,K02147.01,Kepler-362 c,1,1,0,0,0,0,37.8658964,134.36237,0.18,4.782,3.95E+02,2.01,543,20.61,25.9,1,q1_q17_dr25_tce,5757,4.431,1.017,291.77164,47.5299,14.5
5959753,K00226.01,Kepler-496 b,1,1,0,0,0,0,8.30865307,138.10788,0.333,3.2747,8.36E+02,2.42,747,73.53,74.3,1,q1_q17_dr25_tce,5022,4.485,0.849,291.6409,41.241039,14.817
6021193,K02148.01,Kepler-363 d,1,1,0,0,0,0,11.93205399,142.10648,0.123,6.205,1.79E+02,1.83,905,158.22,32.3,1,q1_q17_dr25_tce,5711,4.221,1.391,283.19208,41.305389,13.353
6021193,K02148.02,Kepler-363 c,1,1,0,0,0,0,7.54235832,132.96117,0.318,4.73,1.33E+02,1.59,1054,292.19,25.8,2,q1_q17_dr25_tce,5711,4.221,1.391,283.19208,41.305389,13.353
6871071,K02220.02,Kepler-374 d,1,0.995,0,0,0,0,5.02818253,134.10891,0.3,3.526,1.81E+02,2.03,1272,620,26.1,2,q1_q17_dr25_tce,5640,4.087,1.515,294.13791,42.370499,14.686
6871071,K02220.03,Kepler-374 b,1,1,0,0,0,0,1.897828815,132.6785,0.227,2.7114,1.32E+02,1.73,1761,2278.95,27.2,1,q1_q17_dr25_tce,5640,4.087,1.515,294.13791,42.370499,14.686
6287313,K02221.01,Kepler-1147 b,1,0.995,0,0,0,0,10.62788695,137.81843,0.473,4.576,3.27E+02,1.87,872,136.34,22.6,1,q1_q17_dr25_tce,6082,4.445,1.014,292.54752,41.64296,15.401
9278725,K02223.01,Kepler-1148 b,1,1,0,0,0,0,1.104462494,132.32134,0.151,1.0458,4.69E+02,1.6,1397,898.79,35.3,1,q1_q17_dr25_tce,5002,4.543,0.753,290.95355,45.719528,15.277
4458082,K02303.01,Kepler-1181 b,1,1,0,0,0,0,4.89336495,133.6449,0.218,3.485,1.38E+02,1.6,1374,842.45,15.9,1,q1_q17_dr25_tce,6688,4.304,1.347,289.74731,39.523453,13.827
8042453,K02304.01,Kepler-1182 b,1,0.999,0,0,0,0,11.17392077,134.70626,0.025,3.307,3.25E+02,1.64,796,94.84,21.4,1,q1_q17_dr25_tce,5911,4.519,0.914,296.30795,43.82135,15.356
6666233,K02306.01,,0,0,0,1,0,0,0.512407185,132.240449,0.301,1.0579,3.29E+02,1.03,1255,583.45,46.1,1,q1_q17_dr25_tce,3862,4.69,0.563,282.28439,42.15419,14.78
7661065,K02307.01,,0,1,0,1,0,0,4.150297119,134.9355,0.971,1.2058,5.93E+02,3.03,981,218.44,24.2,1,q1_q17_dr25_tce,5290,4.519,0.858,282.14923,43.37859,14.854
8866137,K02074.01,Kepler-1083 b,1,1,0,0,0,0,33.4178173,155.58781,0.913,4.645,1.17E+03,3.13,448,9.56,28.4,1,q1_q17_dr25_tce,5136,4.607,0.744,283.16196,45.198311,15.824
10857519,K02075.01,Kepler-1084 b,1,0.999,0,0,0,0,2.053341891,134.51606,0.966,2.596,6.55E+01,1.44,1737,2154.14,23.2,1,q1_q17_dr25_tce,6084,4.204,1.358,290.10196,48.251141,12.217
9517393,K02076.01,Kepler-1085 c,1,0.992,0,0,0,0,56.7769831,181.09789,0.703,6.864,8.84E+02,3.21,491,13.74,33.6,2,q1_q17_dr25_tce,6063,4.476,1.012,287.47763,46.141178,15.273
9351316,K02078.01,Kepler-1086 B b,1,1,0,0,0,0,18.78429232,137.88207,0.658,3.1136,1.01E+03,2.14,433,8.3,23.8,1,q1_q17_dr25_tce,4243,4.637,0.641,295.25116,45.842972,15.561
6021193,K02148.03,Kepler-363 b,1,0.749,0,0,0,0,3.61460279,134.69521,0.516,3.227,6.48E+01,1.14,1347,776.7,14.9,3,q1_q17_dr25_tce,5711,4.221,1.391,283.19208,41.305389,13.353
10617017,K02149.01,Kepler-1121 b,1,0.989,0,0,0,0,13.15140223,144.16237,0.872,5.439,9.78E+01,1.87,1008,243.84,25.5,1,q1_q17_dr25_tce,6154,4.12,1.636,297.78659,47.88612,12.071
7989422,K02151.01,,0,0,0,1,1,0,7.47763833,133.40976,0.012,2.5693,1.10E+02,2.05,1346,776.56,26.2,1,q1_q17_dr25_tce,5957,3.849,1.953,300.22519,43.758179,11.539
9641481,K02152.01,Kepler-1122 b,1,0.999,0,0,0,0,42.1918331,155.31211,0.067,7.083,4.89E+02,2.35,526,18.08,25.7,1,q1_q17_dr25_tce,5520,4.339,1.08,288.28052,46.3409,15.06
8892157,K02224.01,Kepler-1149 b,1,0.999,0,0,0,0,3.73090026,132.89428,0.822,2.9095,1.91E+02,1.48,1128,383.51,24,1,q1_q17_dr25_tce,5709,4.489,0.95,294.18927,45.151581,14.966
11569782,K02225.01,Kepler-1150 B b,1,0.998,0,0,0,0,2.787874175,133.90417,0.153,2.0348,1.97E+02,2.33,1432,993.06,22.2,1,q1_q17_dr25_tce,4827,3.942,1.727,296.72449,49.532711,14.435
4833421,K00232.04,Kepler-122 e,1,1,0,0,0,0,37.9962369,162.97984,0.023,6.7751,4.04E+02,2.39,618,34.55,37.8,3,q1_q17_dr25_tce,6038,4.284,1.191,291.11188,39.949108,14.247
7219825,K00238.01,Kepler-123 b,1,1,0,0,0,0,17.23232894,135.0922,0.395,4.5568,5.10E+02,2.79,817,105.47,64.1,1,q1_q17_dr25_tce,6086,4.274,1.216,296.99863,42.78196,14.061
3749978,K02308.01,Kepler-1183 b,1,1,0,0,0,0,28.5057217,132.92075,0.695,6.324,7.56E+02,2.55,555,22.43,20.8,1,q1_q17_dr25_tce,5712,4.534,0.87,292.23242,38.89222,15.778
10010440,K02309.01,Kepler-1184 b,1,0.971,0,0,0,0,53.5991459,147.43015,0.658,6.811,5.23E+02,2.49,529,18.54,23.1,1,q1_q17_dr25_tce,6319,4.447,1.032,291.28207,46.965988,14.953
9473078,K02079.01,Kepler-1087 b,1,0.997,0,0,0,0,0.693842661,132.18157,0.195,1.6197,4.93E+01,0.83,2161,5182.78,28.9,1,q1_q17_dr25_tce,5457,4.239,1.196,294.97882,46.00565,12.953
10864531,K02080.01,Kepler-358 c,1,0.526,0,0,0,0,83.4887405,188.53792,0.42,6.21,9.55E+02,2.95,411,6.76,24.7,1,q1_q17_dr25_tce,5910,4.505,0.94,293.23022,48.281368,15.375
10864531,K02080.02,Kepler-358 b,1,1,0,0,0,0,34.0607677,141.35928,0.786,2.471,8.19E+02,2.96,554,22.32,20.5,2,q1_q17_dr25_tce,5910,4.505,0.94,293.23022,48.281368,15.375
10253547,K02153.01,Kepler-364 c,1,0.859,0,0,0,0,59.9809868,176.14903,0.918,7.588,2.82E+02,2.81,568,24.58,25.2,1,q1_q17_dr25_tce,6103,4.202,1.383,281.56995,47.398689,13.66
10253547,K02153.02,Kepler-364 b,1,0.995,0,0,0,0,25.7457957,135.94806,0.661,7.073,1.40E+02,1.73,753,75.97,19.3,2,q1_q17_dr25_tce,6103,4.202,1.383,281.56995,47.398689,13.66
12116380,K02155.01,Kepler-1123 b,1,1,0,0,0,0,4.3394569,132.80309,0.821,2.3652,3.37E+02,2.11,1061,300.07,31.6,1,q1_q17_dr25_tce,5330,4.366,1.013,294.51767,50.670399,14.822
2556650,K02156.01,Kepler-1124 b,1,1,0,0,0,0,2.852348262,132.044534,0.295,0.7051,1.40E+03,1.66,621,34.95,33.3,1,q1_q17_dr25_tce,3731,4.83,0.433,286.59427,37.891258,15.959
10600955,K02227.01,Kepler-1151 b,1,0.485,0,0,0,0,65.6480892,173.30166,0.949,5.746,5.89E+02,3.93,485,13.04,22,1,q1_q17_dr25_tce,5565,4.251,1.246,292.2478,47.878448,14.872
10801100,K02228.01,,0,0,1,0,0,0,102.653705,222.9895,1.184,53.5887,6.87E+02,39.16,562,23.66,82.1,1,q1_q17_dr25_tce,6711,4.097,1.698,293.41794,48.198849,12.678
4473226,K02229.01,Kepler-1682 b,1,1,0,0,0,0,14.83340944,135.44213,0.399,3.927,7.83E+02,2.54,694,54.74,19.1,1,q1_q17_dr25_tce,5570,4.471,0.904,293.98358,39.57288,15.707
8914779,K02230.01,,0,0.001,0,0,1,0,0.987338654,131.88155,0.002,2.591,2.65E+01,0.98,2669,11973.87,25,1,q1_q17_dr25_tce,6258,3.939,1.896,300.77875,45.110222,11.511
8963721,K02233.01,,0,0,0,0,1,1,1.811460943,132.93207,0.971,5.065,4.29E+02,2.83,1508,1224.37,83.9,1,q1_q17_dr25_tce,5700,4.382,1.008,295.47537,45.239979,14.674
10132832,K02313.01,Kepler-1186 b,1,1,0,0,0,0,16.07673148,143.39091,0.108,2.205,4.88E+02,2.14,724,64.75,19.3,1,q1_q17_dr25_tce,5957,4.498,0.971,288.47964,47.101768,15.306
3219995,K02314.01,Kepler-1187 b,1,1,0,0,0,0,18.87058705,143.95639,0.878,3.4701,5.88E+02,2.67,701,56.97,28.5,1,q1_q17_dr25_tce,6103,4.496,0.949,286.892,38.31855,14.562
7504778,K02316.01,Kepler-1188 b,1,1,0,0,0,0,17.1369408,141.01497,0.03,6.416,3.62E+02,2.05,775,85.15,25.4,1,q1_q17_dr25_tce,6218,4.421,1.077,283.10385,43.148041,15.004
7219825,K00238.02,Kepler-123 c,1,0.993,0,0,0,0,26.6951944,143.9999,0.136,4.576,1.33E+02,1.4,706,58.81,13.4,3,q1_q17_dr25_tce,6086,4.274,1.216,296.99863,42.78196,14.061
4249725,K00222.01,Kepler-120 b,1,1,0,0,0,0,6.312508525,132.654418,0.029,2.7455,1.29E+03,2,575,25.94,112.5,1,q1_q17_dr25_tce,4090,4.696,0.571,287.89163,39.33913,14.735
6768394,K02086.01,Kepler-60 b,1,0.983,0,0,0,0,7.1329472,135.99259,0.612,4.368,1.45E+02,1.64,1102,349.21,27.2,2,q1_q17_dr25_tce,5862,4.194,1.307,288.96124,42.265011,13.959
6768394,K02086.02,Kepler-60 c,1,0.972,0,0,0,0,8.91901228,140.0777,0.619,4.141,1.81E+02,1.84,1023,258.92,29.6,1,q1_q17_dr25_tce,5862,4.194,1.307,288.96124,42.265011,13.959
8804455,K02159.02,,0,0,0,0,1,0,2.392630668,133.7861,0.909,1.3705,1.02E+02,1.33,1418,955.41,20.5,1,q1_q17_dr25_tce,5716,4.343,1.091,285.13831,45.004539,13.482
5546761,K02160.01,Kepler-1125 b,1,1,0,0,0,0,17.6700291,131.60103,0.932,6.693,3.48E+02,2.89,778,86.37,25,1,q1_q17_dr25_tce,5795,4.265,1.247,295.48123,40.731979,14.874
9205938,K02162.01,Kepler-1126 b,1,1,0,0,0,0,108.593113,173.75198,0.007,7.989,3.38E+02,1.68,374,4.64,24.3,1,q1_q17_dr25_tce,5678,4.409,0.921,285.69199,45.689388,14.033
10723367,K02236.01,Kepler-375 c,1,1,0,0,0,0,19.9865916,135.52265,0.962,4.391,6.48E+02,4.22,720,63.67,21.8,1,q1_q17_dr25_tce,5500,4.218,1.238,288.61792,48.098412,15.699
10723367,K02236.02,Kepler-375 b,1,0.959,0,0,0,0,12.12580644,142.10763,0.805,3.289,3.28E+02,2.5,851,123.78,14,2,q1_q17_dr25_tce,5500,4.218,1.238,288.61792,48.098412,15.699
4833421,K00232.05,Kepler-122 f,1,1,0,0,0,0,56.2590881,164.21993,0.026,8.114,3.49E+02,2.22,543,20.49,29.7,5,q1_q17_dr25_tce,6038,4.284,1.191,291.11188,39.949108,14.247
8229458,K02238.01,Kepler-1152 b,1,0.997,0,0,0,0,1.646801683,132.0615,0.129,1.1966,2.84E+02,0.86,806,99.8,25.2,1,q1_q17_dr25_tce,3810,4.753,0.513,290.43402,44.107651,14.634
10684670,K02317.01,Kepler-1189 b,1,0.996,0,0,0,0,3.78861833,134.61419,0.183,2.808,1.43E+02,1.23,1158,424.17,18.2,1,q1_q17_dr25_tce,5560,4.379,1.04,298.42633,47.946781,14.285
11495458,K02318.01,Kepler-1190 b,1,1,0,0,0,0,10.45839865,137.65416,0.009,3.154,3.07E+02,1.25,609,32.45,18.6,1,q1_q17_dr25_tce,4641,4.557,0.747,284.99963,49.47998,14.471
6768394,K02086.03,Kepler-60 d,1,0.951,0,0,0,0,11.8984948,133.34685,0.836,3.015,1.31E+02,1.69,929,176.27,15.9,3,q1_q17_dr25_tce,5862,4.194,1.307,288.96124,42.265011,13.959
6922710,K02087.01,Kepler-1088 b,1,0.997,0,0,0,0,23.1274171,145.66194,0.737,4.901,1.57E+02,1.44,667,46.89,20.9,1,q1_q17_dr25_tce,5865,4.393,1.066,281.56146,42.4505,11.863
11348997,K02090.01,Kepler-1089 b,1,1,0,0,0,0,5.132486123,132.15985,0.217,1.4575,9.08E+02,1.69,584,27.41,35.4,1,q1_q17_dr25_tce,3879,4.707,0.578,291.09274,49.19006,15.535
6696580,K02092.01,Kepler-359 c,1,0.981,0,0,0,0,57.6896212,139.92753,0.924,5.118,1.63E+03,5.14,512,16.19,30.2,1,q1_q17_dr25_tce,6228,4.441,1.049,293.29364,42.19635,15.886
11358389,K02163.01,Kepler-365 b,1,0.995,0,0,0,0,10.66489514,132.00872,0.308,3.159,2.93E+02,1.76,865,132.15,25.3,1,q1_q17_dr25_tce,6014,4.436,1.021,295.62659,49.130428,14.651
7204981,K02164.01,Kepler-1127 b,1,1,0,0,0,0,5.1233204,132.08472,0.308,2.7466,2.86E+02,1.65,994,231.12,25.1,1,q1_q17_dr25_tce,5364,4.394,0.982,293.21738,42.720711,15.162
3847907,K00229.01,Kepler-497 b,1,1,0,0,0,0,3.573202801,134.934397,0.053,2.88,2.98E+03,5.81,1210,507.91,362.1,1,q1_q17_dr25_tce,5646,4.37,1.08,290.76587,38.927959,14.72
4370527,K02166.01,Kepler-1128 b,1,0.997,0,0,0,0,61.6174528,179.08282,0.091,3.816,1.35E+03,3.36,424,7.67,19.5,1,q1_q17_dr25_tce,5480,4.485,0.931,293.06335,39.40345,15.722
6041734,K02167.01,Kepler-1129 b,1,1,0,0,0,0,24.3398202,136.05813,0.928,3.891,7.77E+02,5.09,737,69.79,27.8,1,q1_q17_dr25_tce,5596,4.105,1.466,291.60449,41.309361,15.28
9336200,K02242.01,Kepler-1153 b,1,0.999,0,0,0,0,1.755843555,133.15509,0.893,1.9425,3.86E+02,1.94,1343,771.02,25.1,1,q1_q17_dr25_tce,5569,4.566,0.829,289.14722,45.86618,15.758
4770617,K02243.01,Kepler-1154 b,1,1,0,0,0,0,5.18560081,132.32455,0.012,4.054,2.53E+02,2.34,1314,705.79,27.6,1,q1_q17_dr25_tce,6172,4.198,1.471,297.47711,39.877239,14.806
4454934,K02245.01,Kepler-1155 b,1,1,0,0,0,0,33.4698571,140.14977,0.876,4.749,3.71E+02,2.45,609,32.52,23.2,1,q1_q17_dr25_tce,5912,4.342,1.094,288.82059,39.52282,14.74
9458343,K02246.01,Kepler-1156 b,1,1,0,0,0,0,11.89520436,132.8908,0.067,3.433,1.84E+02,1.33,787,90.77,22.3,1,q1_q17_dr25_tce,5649,4.411,0.992,288.92401,46.057629,14.152
10730703,K02327.01,Kepler-1191 b,1,1,0,0,0,0,5.60013327,135.96495,0.046,2.6508,3.29E+02,1.73,952,194.26,22.8,1,q1_q17_dr25_tce,5288,4.391,0.978,291.65778,48.009312,15.378
8007644,K02328.01,Kepler-1192 b,1,0.407,0,0,0,0,25.2034128,137.56393,0.168,4.515,6.97E+02,2.42,600,30.62,22.3,1,q1_q17_dr25_tce,5831,4.517,0.921,282.14056,43.89658,15.684
6383785,K00239.01,Kepler-501 b,1,1,0,0,0,0,5.640676975,138.556259,0.033,2.8354,1.45E+03,4.59,1125,379.36,145.9,1,q1_q17_dr25_tce,5794,4.282,1.216,297.20154,41.730209,14.762
6696580,K02092.02,Kepler-359 b,1,1,0,0,0,0,25.5638626,375.27811,0.85,4.685,1.12E+03,4,671,47.94,31.6,2,q1_q17_dr25_tce,6228,4.441,1.049,293.29364,42.19635,15.886
4249725,K00222.02,Kepler-120 c,1,1,0,0,0,0,12.7945474,130.7668,0.18,3.4197,8.17E+02,1.6,455,10.1,54.1,2,q1_q17_dr25_tce,4090,4.696,0.571,287.89163,39.33913,14.735
7918992,K02095.01,Kepler-1091 b,1,0.998,0,0,0,0,1.434745129,132.62802,0.108,1.862,2.01E+02,1.5,1664,1813,28.4,1,q1_q17_dr25_tce,5806,4.4,1.064,299.78546,43.67075,14.691
11308499,K02168.01,Kepler-366 b,1,0.993,0,0,0,0,3.28192056,132.42485,0.223,2.917,1.91E+02,1.6,1326,728.9,24.5,1,q1_q17_dr25_tce,5859,4.335,1.162,296.85205,49.084438,14.842
11308499,K02168.02,Kepler-366 c,1,1,0,0,0,0,12.51610549,135.03333,0.023,4.853,2.63E+02,1.87,848,122.54,22.6,2,q1_q17_dr25_tce,5859,4.335,1.162,296.85205,49.084438,14.842
9006186,K02169.01,Kepler-1130 A b,1,0.897,0,0,0,0,5.45298742,134.15183,0.879,2.1328,8.60E+01,0.92,904,158.12,21,1,q1_q17_dr25_tce,5450,4.563,0.842,285.20749,45.38435,12.404
7802719,K02247.01,Kepler-1157 b,1,1,0,0,0,0,4.45743267,132.16006,0.175,2.3226,1.76E+02,0.79,732,67.7,20.8,1,q1_q17_dr25_tce,4487,4.644,0.612,283.12103,43.525639,14.374
5023956,K00233.01,,0,0,0,1,1,1,1.824649,147.482662,0.901,4.2285,3.22E+03,5.31,1508,1222.28,184.3,1,q1_q17_dr25_tce,6190,4.487,0.793,295.24182,40.155209,14.605
12401863,K02331.01,Kepler-1193 b,1,0.989,0,0,0,0,2.832647249,131.82642,0.374,2.306,1.15E+02,1.37,1453,1054.98,27.5,1,q1_q17_dr25_tce,5865,4.266,1.272,288.14478,51.27562,13.467
11121752,K02333.01,Kepler-380 b,1,0.97,0,0,0,0,3.93083997,135.19393,0.222,2.932,1.01E+02,1.2,1317,711.45,22,1,q1_q17_dr25_tce,6038,4.284,1.191,282.39462,48.75914,13.652
11121752,K02333.02,Kepler-380 c,1,0.995,0,0,0,0,7.63008196,137.07948,0.628,2.78,1.24E+02,1.39,1056,293.67,18.6,2,q1_q17_dr25_tce,6038,4.284,1.191,282.39462,48.75914,13.652
2990873,K02335.01,Kepler-1194 b,1,0.993,0,0,0,0,16.22378479,136.02454,0.413,2.5462,2.62E+02,1.51,676,49.35,20.6,1,q1_q17_dr25_tce,5547,4.46,0.925,291.69955,38.145271,14.129
10158729,K02097.01,Kepler-1092 b,1,0.919,0,0,0,0,58.601926,137.66825,0.392,5.522,3.96E+02,2.06,508,15.8,19.1,1,q1_q17_dr25_tce,6250,4.44,1.019,297.72314,47.112659,14.649
6105462,K02098.01,Kepler-1093 b,1,0.816,0,0,0,0,25.0823402,134.13568,0.865,6.423,2.45E+02,2.26,776,85.76,30.5,1,q1_q17_dr25_tce,6429,4.241,1.262,284.978,41.420158,13.838
3120355,K02099.01,Kepler-1094 b,1,0.995,0,0,0,0,78.0998908,139.49646,0.528,8.422,6.57E+02,3.37,480,12.52,23.8,1,q1_q17_dr25_tce,5779,4.238,1.284,292.30124,38.26704,14.999
6047072,K02100.01,Kepler-1095 b,1,0.98,0,0,0,0,4.27103727,133.14028,0.02,2.2759,1.80E+02,1.22,1108,356.54,24.6,1,q1_q17_dr25_tce,5984,4.521,0.906,293.26245,41.36512,14.553
11410904,K02171.01,Kepler-1131 b,1,0.996,0,0,0,0,3.53232429,134.74727,0.299,2.765,2.24E+02,1.43,1159,427.65,12.8,1,q1_q17_dr25_tce,5761,4.492,0.956,295.65149,49.261292,14.972
5021737,K00026.01,,0,0,0,1,1,1,15.03946326,144.137461,0.902,5.1008,5.24E+03,12.36,962,202.6,181.6,1,q1_q17_dr25_tce,6501,4.212,1.441,294.73282,40.150341,11.997
3862246,K00230.01,,0,0,0,1,0,0,4.702495974,136.308468,1.303,2.3421,4.79E+03,37.24,981,219.08,101.1,1,q1_q17_dr25_tce,5408,4.476,0.878,294.51746,38.956341,14.916
5350244,K02555.01,Kepler-1276 b,1,0.991,0,0,0,0,12.5722897,143.0663,0.252,4.765,8.65E+01,1.09,886,145.82,12.4,1,q1_q17_dr25_tce,6084,4.319,1.169,287.85699,40.54718,12.885
5374403,K02556.01,Kepler-1277 b,1,0.983,0,0,0,0,40.8366307,152.87346,0.363,4.956,2.65E+02,1.5,496,14.3,18.7,1,q1_q17_dr25_tce,5529,4.457,0.925,295.10242,40.572392,14.05
10925113,K02557.01,,0,0,0,0,1,1,11.7761073,142.70558,0.829,2.829,2.81E+02,1.31,619,34.75,15.1,1,q1_q17_dr25_tce,5096,4.618,0.689,294.1239,48.348999,15.005
11769801,K02633.01,,0,0,1,0,0,0,29.7123181,151.5603,1.202,70.3707,3.85E+02,46.43,870,135.31,130,1,q1_q17_dr25_tce,6440,3.984,1.921,295.14294,49.993069,11.549
1995519,K02634.01,Kepler-1299 b,1,0.952,0,0,0,0,19.9401211,142.34849,0.862,4.283,7.59E+02,2.42,588,28.29,18,1,q1_q17_dr25_tce,5623,4.596,0.763,286.15015,37.411369,15.922
4914566,K02635.01,Kepler-1300 b,1,0.991,0,0,0,0,22.2420032,144.72364,0.897,7.532,6.35E+01,2.04,954,195.54,16.2,1,q1_q17_dr25_tce,5979,3.854,2.164,289.03302,40.086891,12.816
10024051,K02409.01,Kepler-1228 b,1,1,0,0,0,0,0.577369336,132.425795,0.032,1.0852,4.00E+02,1.42,1757,2239.26,68.3,1,q1_q17_dr25_tce,5255,4.617,0.716,296.55307,46.96629,14.859
4349452,K00244.01,Kepler-25 A c,1,1,0,0,0,0,12.72037026,178.528297,0.787,2.7306,1.18E+03,4.75,934,180.23,485.5,1,q1_q17_dr25_tce,6267,4.28,1.258,286.6384,39.487881,10.734
10419312,K02412.01,,0,0,0,0,1,0,2.493237866,132.63633,0.975,2.644,2.59E+02,9.48,2241,5975.48,20.7,1,q1_q17_dr25_tce,5002,3.344,4.131,297.11157,47.534691,13.962
3234598,K02413.01,Kepler-383 b,1,1,0,0,0,0,12.90467523,144.32009,0.553,3.28,4.12E+02,1.49,545,20.91,21.2,1,q1_q17_dr25_tce,4513,4.574,0.722,291.34259,38.363129,15.07
10453588,K02484.01,Kepler-1253 b,1,0.939,0,0,0,0,68.8861017,160.29958,0.241,5.925,1.44E+02,1.47,501,14.91,19.5,1,q1_q17_dr25_tce,5753,4.2,1.222,283.8851,47.637218,12.464
11125613,K02485.01,Kepler-1254 b,1,0.998,0,0,0,0,9.99115241,134.39335,0.691,2.657,3.92E+02,1.68,660,44.77,16.7,2,q1_q17_dr25_tce,4838,4.524,0.796,285.17334,48.770039,15.311
